2008/09,Jun-08,Belfast,RBHSC,Type 1,2465,239,0,2704
2008/09,Jun-08,Northern,Antrim Area,Type 1,4785,807,1,5593
2008/09,Jun-08,Northern,Causeway,Type 1,3249,276,1,3526
2008/09,Jun-08,Northern,Mid-Ulster,Type 2,1508,31,0,1539
2008/09,Jun-08,Northern,Whiteabbey,Type 2,1786,8,0,1794
2008/09,Jun-08,South Eastern,Ards MIU,Type 3,850,0,0,850
2008/09,Jun-08,South Eastern,Bangor MIU,Type 3,881,0,0,881
2008/09,Jun-08,South Eastern,Downe,Type 2,1940,96,0,2036
2008/09,Jun-08,South Eastern,Lagan Valley,Type 2,2591,95,0,2686
2008/09,Jun-08,South Eastern,Ulster,Type 1,5656,430,1,6087
2008/09,Jun-08,Southern,Armagh Community,Type 3,759,0,0,759
2008/09,Jun-08,Southern,Craigavon Area,Type 1,5604,432,0,6036
2008/09,Jun-08,Southern,Daisy Hill,Type 1,2899,102,0,3001
2008/09,Jun-08,Southern,South Tyrone,Type 3,1521,0,0,1521
2008/09,Jun-08,Western,Altnagelvin Area,Type 1,3489,733,0,4222
2008/09,Jun-08,Western,South West Acute,Type 1,2000,18,0,2018
2008/09,Jun-08,Western,Tyrone County,Type 2,1953,2,0,1955
2008/09,Jul-08,Belfast,Belfast City,Type 1,3403,328,1,3732
2008/09,Jul-08,Belfast,Mater,Type 1,2966,390,0,3356
2008/09,Jul-08,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,5305,574,0,5879
2008/09,Jul-08,Belfast,RBHSC,Type 1,2199,101,0,2300
2008/09,Jul-08,Northern,Antrim Area,Type 1,4553,802,5,5360
2008/09,Jul-08,Northern,Causeway,Type 1,3279,330,0,3609
2008/09,Jul-08,Northern,Mid-Ulster,Type 2,1440,18,0,1458
2008/09,Jul-08,Northern,Whiteabbey,Type 2,1581,6,0,1587
2008/09,Jul-08,South Eastern,Ards MIU,Type 3,835,0,0,835
2008/09,Jul-08,South Eastern,Bangor MIU,Type 3,862,0,0,862
2008/09,Jul-08,South Eastern,Downe,Type 2,1885,83,0,1968
2008/09,Jul-08,South Eastern,Lagan Valley,Type 2,2408,127,0,2535
2008/09,Jul-08,South Eastern,Ulster,Type 1,5163,589,2,5754
2008/09,Jul-08,Southern,Armagh Community,Type 3,664,0,0,664
2008/09,Jul-08,Southern,Craigavon Area,Type 1,5351,389,0,5740
2008/09,Jul-08,Southern,Daisy Hill,Type 1,2804,138,0,2942
2008/09,Jul-08,Southern,South Tyrone,Type 3,1314,0,0,1314
2008/09,Jul-08,Western,Altnagelvin Area,Type 1,3619,526,0,4145
2008/09,Jul-08,Western,South West Acute,Type 1,2048,35,0,2083
2008/09,Jul-08,Western,Tyrone County,Type 2,1668,7,0,1675
2008/09,Aug-08,Belfast,Belfast City,Type 1,3087,355,0,3442
2008/09,Aug-08,Belfast,Mater,Type 1,3155,282,0,3437
2008/09,Aug-08,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4707,415,0,5122
2008/09,Aug-08,Belfast,RBHSC,Type 1,1959,140,0,2099
2008/09,Aug-08,Northern,Antrim Area,Type 1,4286,"1,032.00",0,5318
2008/09,Aug-08,Northern,Causeway,Type 1,3388,324,0,3712
2008/09,Aug-08,Northern,Mid-Ulster,Type 2,1485,11,0,1496
2008/09,Aug-08,Northern,Whiteabbey,Type 2,1715,18,0,1733
2008/09,Aug-08,South Eastern,Ards MIU,Type 3,756,0,0,756
2008/09,Aug-08,South Eastern,Bangor MIU,Type 3,890,0,0,890
2008/09,Aug-08,South Eastern,Downe,Type 2,1879,92,0,1971
2008/09,Aug-08,South Eastern,Lagan Valley,Type 2,2494,110,0,2604
2008/09,Aug-08,South Eastern,Ulster,Type 1,5317,512,3,5832
2008/09,Aug-08,Southern,Armagh Community,Type 3,632,0,0,632
2008/09,Aug-08,Southern,Craigavon Area,Type 1,5254,326,0,5580
2008/09,Aug-08,Southern,Daisy Hill,Type 1,2785,52,0,2837
2008/09,Aug-08,Southern,South Tyrone,Type 3,1288,0,0,1288
2008/09,Aug-08,Western,Altnagelvin Area,Type 1,3765,408,0,4173
2008/09,Aug-08,Western,South West Acute,Type 1,1979,35,0,2014
2008/09,Aug-08,Western,Tyrone County,Type 2,1794,3,0,1797
2008/09,Sep-08,Belfast,Belfast City,Type 1,3376,335,0,3711
2008/09,Sep-08,Belfast,Mater,Type 1,2996,536,0,3532
2008/09,Sep-08,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,5112,830,1,5943
2008/09,Sep-08,Belfast,RBHSC,Type 1,2436,210,0,2646
2008/09,Sep-08,Northern,Antrim Area,Type 1,4514,822,0,5336
2008/09,Sep-08,Northern,Causeway,Type 1,3029,235,0,3264
2008/09,Sep-08,Northern,Mid-Ulster,Type 2,1447,10,0,1457
2008/09,Sep-08,Northern,Whiteabbey,Type 2,1840,10,0,1850
2008/09,Sep-08,South Eastern,Ards MIU,Type 3,830,0,0,830
2008/09,Sep-08,South Eastern,Bangor MIU,Type 3,973,0,0,973
2008/09,Sep-08,South Eastern,Downe,Type 2,1755,82,0,1837
2008/09,Sep-08,South Eastern,Lagan Valley,Type 2,2532,74,0,2606
2008/09,Sep-08,South Eastern,Ulster,Type 1,5290,616,0,5906
2008/09,Sep-08,Southern,Armagh Community,Type 3,686,0,0,686
2008/09,Sep-08,Southern,Craigavon Area,Type 1,5373,454,0,5827
2008/09,Sep-08,Southern,Daisy Hill,Type 1,2705,100,0,2805
2008/09,Sep-08,Southern,South Tyrone,Type 3,1308,0,0,1308
2008/09,Sep-08,Western,Altnagelvin Area,Type 1,3819,571,0,4390
2008/09,Sep-08,Western,South West Acute,Type 1,1849,30,0,1879
2008/09,Sep-08,Western,Tyrone County,Type 2,1742,8,0,1750
2008/09,Oct-08,Belfast,Belfast City,Type 1,3325,662,0,3987
2008/09,Oct-08,Belfast,Mater,Type 1,2894,602,0,3496
2008/09,Oct-08,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4975,800,0,5775
2008/09,Oct-08,Belfast,RBHSC,Type 1,2172,345,0,2517
2008/09,Oct-08,Northern,Antrim Area,Type 1,4472,908,0,5380
2008/09,Oct-08,Northern,Causeway,Type 1,2858,272,0,3130
2008/09,Oct-08,Northern,Mid-Ulster,Type 2,1484,25,0,1509
2008/09,Oct-08,Northern,Whiteabbey,Type 2,1718,20,0,1738
2008/09,Oct-08,South Eastern,Ards MIU,Type 3,785,0,0,785
2008/09,Oct-08,South Eastern,Bangor MIU,Type 3,986,0,0,986
2008/09,Oct-08,South Eastern,Downe,Type 2,1827,97,0,1924
2008/09,Oct-08,South Eastern,Lagan Valley,Type 2,2624,94,0,2718
2008/09,Oct-08,South Eastern,Ulster,Type 1,5089,896,38,6023
2008/09,Oct-08,Southern,Armagh Community,Type 3,696,0,0,696
2008/09,Oct-08,Southern,Craigavon Area,Type 1,5335,361,0,5696
2008/09,Oct-08,Southern,Daisy Hill,Type 1,2605,101,0,2706
2008/09,Oct-08,Southern,South Tyrone,Type 3,1152,0,0,1152
2008/09,Oct-08,Western,Altnagelvin Area,Type 1,3653,435,0,4088
2008/09,Oct-08,Western,South West Acute,Type 1,1871,59,0,1930
2008/09,Oct-08,Western,Tyrone County,Type 2,1668,2,0,1670
2008/09,Nov-08,Belfast,Belfast City,Type 1,2888,838,5,3731
2008/09,Nov-08,Belfast,Mater,Type 1,2563,715,0,3278
2008/09,Nov-08,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4527,"1,021.00",1,5549
2008/09,Nov-08,Belfast,RBHSC,Type 1,2342,15,0,2357
2008/09,Nov-08,Northern,Antrim Area,Type 1,4095,"1,056.00",19,5170
2008/09,Nov-08,Northern,Causeway,Type 1,2841,287,1,3129
2008/09,Nov-08,Northern,Mid-Ulster,Type 2,1391,53,0,1444
2008/09,Nov-08,Northern,Whiteabbey,Type 2,1647,43,0,1690
2008/09,Nov-08,South Eastern,Ards MIU,Type 3,758,0,0,758
2008/09,Nov-08,South Eastern,Bangor MIU,Type 3,863,0,0,863
2008/09,Nov-08,South Eastern,Downe,Type 2,1736,74,0,1810
2008/09,Nov-08,South Eastern,Lagan Valley,Type 2,2524,77,0,2601
2008/09,Nov-08,South Eastern,Ulster,Type 1,4703,"1,139.00",95,5937
2008/09,Nov-08,Southern,Armagh Community,Type 3,613,0,0,613
2008/09,Nov-08,Southern,Craigavon Area,Type 1,5254,427,0,5681
2008/09,Nov-08,Southern,Daisy Hill,Type 1,2420,75,0,2495
2008/09,Nov-08,Southern,South Tyrone,Type 3,1109,0,0,1109
2008/09,Nov-08,Western,Altnagelvin Area,Type 1,3564,657,1,4222
2008/09,Nov-08,Western,South West Acute,Type 1,1826,79,0,1905
2008/09,Nov-08,Western,Tyrone County,Type 2,1628,8,0,1636
2008/09,Dec-08,Belfast,Belfast City,Type 1,2808,942,33,3783
2008/09,Dec-08,Belfast,Mater,Type 1,2568,835,2,3405
2008/09,Dec-08,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4020,"1,459.00",8,5487
2008/09,Dec-08,Belfast,RBHSC,Type 1,2364,743,0,3107
2008/09,Dec-08,Northern,Antrim Area,Type 1,3976,"1,460.00",78,5514
2008/09,Dec-08,Northern,Causeway,Type 1,2834,375,1,3210
2008/09,Dec-08,Northern,Mid-Ulster,Type 2,1325,52,0,1377
2008/09,Dec-08,Northern,Whiteabbey,Type 2,1773,48,0,1821
2008/09,Dec-08,South Eastern,Ards MIU,Type 3,680,0,0,680
2008/09,Dec-08,South Eastern,Bangor MIU,Type 3,715,0,0,715
2008/09,Dec-08,South Eastern,Downe,Type 2,1706,120,0,1826
2008/09,Dec-08,South Eastern,Lagan Valley,Type 2,2500,193,2,2695
2008/09,Dec-08,South Eastern,Ulster,Type 1,4528,"1,434.00",126,6088
2008/09,Dec-08,Southern,Armagh Community,Type 3,564,0,0,564
2008/09,Dec-08,Southern,Craigavon Area,Type 1,5061,864,0,5925
2008/09,Dec-08,Southern,Daisy Hill,Type 1,2541,107,0,2648
2008/09,Dec-08,Southern,South Tyrone,Type 3,903,0,0,903
2008/09,Dec-08,Western,Altnagelvin Area,Type 1,3374,766,2,4142
2008/09,Dec-08,Western,South West Acute,Type 1,1795,102,0,1897
2008/09,Dec-08,Western,Tyrone County,Type 2,1610,14,1,1625
2008/09,Jan-09,Belfast,Belfast City,Type 1,2443,882,50,3375
2008/09,Jan-09,Belfast,Mater,Type 1,2372,619,107,3098
2008/09,Jan-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4067,"1,252.00",174,5493
2008/09,Jan-09,Belfast,RBHSC,Type 1,1906,386,2,2294
2008/09,Jan-09,Northern,Antrim Area,Type 1,3718,"1,191.00",125,5034
2008/09,Jan-09,Northern,Causeway,Type 1,2491,403,52,2946
2008/09,Jan-09,Northern,Mid-Ulster,Type 2,1274,77,0,1351
2008/09,Jan-09,Northern,Whiteabbey,Type 2,1570,22,0,1592
2008/09,Jan-09,South Eastern,Ards MIU,Type 3,625,0,0,625
2008/09,Jan-09,South Eastern,Bangor MIU,Type 3,792,0,0,792
2008/09,Jan-09,South Eastern,Downe,Type 2,1685,198,5,1888
2008/09,Jan-09,South Eastern,Lagan Valley,Type 2,2270,124,1,2395
2008/09,Jan-09,South Eastern,Ulster,Type 1,4151,"1,116.00",217,5484
2008/09,Jan-09,Southern,Armagh Community,Type 3,584,0,0,584
2008/09,Jan-09,Southern,Craigavon Area,Type 1,4848,678,1,5527
2008/09,Jan-09,Southern,Daisy Hill,Type 1,2392,67,0,2459
2008/09,Jan-09,Southern,South Tyrone,Type 3,1014,0,0,1014
2008/09,Jan-09,Western,Altnagelvin Area,Type 1,3359,657,0,4016
2008/09,Jan-09,Western,South West Acute,Type 1,1622,140,0,1762
2008/09,Jan-09,Western,Tyrone County,Type 2,1562,22,0,1584
2008/09,Feb-09,Belfast,Belfast City,Type 1,2393,994,66,3453
2008/09,Feb-09,Belfast,Mater,Type 1,2272,719,76,3067
2008/09,Feb-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,3970,"1,387.00",74,5431
2008/09,Feb-09,Belfast,RBHSC,Type 1,2007,460,0,2467
2008/09,Feb-09,Northern,Antrim Area,Type 1,3561,"1,214.00",100,4875
2008/09,Feb-09,Northern,Causeway,Type 1,2561,399,25,2985
2008/09,Feb-09,Northern,Mid-Ulster,Type 2,1331,61,0,1392
2008/09,Feb-09,Northern,Whiteabbey,Type 2,1556,24,0,1580
2008/09,Feb-09,South Eastern,Ards MIU,Type 3,686,0,0,686
2008/09,Feb-09,South Eastern,Bangor MIU,Type 3,772,0,0,772
2008/09,Feb-09,South Eastern,Downe,Type 2,1495,172,2,1669
2008/09,Feb-09,South Eastern,Lagan Valley,Type 2,2352,150,3,2505
2008/09,Feb-09,South Eastern,Ulster,Type 1,4404,935,112,5451
2008/09,Feb-09,Southern,Armagh Community,Type 3,582,0,0,582
2008/09,Feb-09,Southern,Craigavon Area,Type 1,4854,523,0,5377
2008/09,Feb-09,Southern,Daisy Hill,Type 1,2370,73,0,2443
2008/09,Feb-09,Southern,South Tyrone,Type 3,1086,0,0,1086
2008/09,Feb-09,Western,Altnagelvin Area,Type 1,3290,697,3,3990
2008/09,Feb-09,Western,South West Acute,Type 1,1563,152,0,1715
2008/09,Feb-09,Western,Tyrone County,Type 2,1350,13,0,1363
2008/09,Mar-09,Belfast,Belfast City,Type 1,2776,"1,114.00",160,4050
2008/09,Mar-09,Belfast,Mater,Type 1,2646,898,54,3598
2008/09,Mar-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4425,"1,580.00",77,6082
2008/09,Mar-09,Belfast,RBHSC,Type 1,2328,739,2,3069
2008/09,Mar-09,Northern,Antrim Area,Type 1,4131,"1,548.00",79,5758
2008/09,Mar-09,Northern,Causeway,Type 1,2889,616,15,3520
2008/09,Mar-09,Northern,Mid-Ulster,Type 2,1502,40,0,1542
2008/09,Mar-09,Northern,Whiteabbey,Type 2,1835,17,0,1852
2008/09,Mar-09,South Eastern,Ards MIU,Type 3,873,0,0,873
2008/09,Mar-09,South Eastern,Bangor MIU,Type 3,965,0,0,965
2008/09,Mar-09,South Eastern,Downe,Type 2,1943,107,0,2050
2008/09,Mar-09,South Eastern,Lagan Valley,Type 2,2597,229,50,2876
2008/09,Mar-09,South Eastern,Ulster,Type 1,5300,"1,026.00",176,6502
2008/09,Mar-09,Southern,Armagh Community,Type 3,745,0,0,745
2008/09,Mar-09,Southern,Craigavon Area,Type 1,5892,509,0,6401
2008/09,Mar-09,Southern,Daisy Hill,Type 1,2948,52,0,3000
2008/09,Mar-09,Southern,South Tyrone,Type 3,1347,0,0,1347
2008/09,Mar-09,Western,Altnagelvin Area,Type 1,3775,"1,010.00",7,4792
2008/09,Mar-09,Western,South West Acute,Type 1,2001,271,3,2275
2008/09,Mar-09,Western,Tyrone County,Type 3,1042,3,0,1045
2009/10,Apr-09,Belfast,Belfast City,Type 1,2660,"1,159.00",5,3824
2009/10,Apr-09,Belfast,Mater,Type 1,2502,828,35,3365
2009/10,Apr-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4542,"1,622.00",47,6211
2009/10,Apr-09,Belfast,RBHSC,Type 1,2178,704,1,2883
2009/10,Apr-09,Northern,Antrim Area,Type 1,4223,"1,111.00",17,5351
2009/10,Apr-09,Northern,Causeway,Type 1,3041,494,1,3536
2009/10,Apr-09,Northern,Mid-Ulster,Type 2,1521,30,0,1551
2009/10,Apr-09,Northern,Whiteabbey,Type 2,1619,20,0,1639
2009/10,Apr-09,South Eastern,Ards MIU,Type 3,832,0,0,832
2009/10,Apr-09,South Eastern,Bangor MIU,Type 3,877,0,0,877
2009/10,Apr-09,South Eastern,Downe,Type 2,1967,137,2,2106
2009/10,Apr-09,South Eastern,Lagan Valley,Type 2,2458,301,30,2789
2009/10,Apr-09,South Eastern,Ulster,Type 1,4809,"1,203.00",163,6175
2009/10,Apr-09,Southern,Armagh Community,Type 3,652,0,0,652
2009/10,Apr-09,Southern,Craigavon Area,Type 1,5582,567,1,6150
2009/10,Apr-09,Southern,Daisy Hill,Type 1,2740,275,0,3015
2009/10,Apr-09,Southern,South Tyrone,Type 3,1393,0,0,1393
2009/10,Apr-09,Western,Altnagelvin Area,Type 1,3608,963,7,4578
2009/10,Apr-09,Western,South West Acute,Type 1,2173,143,0,2316
2009/10,Apr-09,Western,Tyrone County,Type 3,1115,1,0,1116
2009/10,May-09,Belfast,Belfast City,Type 1,2826,"1,068.00",0,3894
2009/10,May-09,Belfast,Mater,Type 1,2900,582,15,3497
2009/10,May-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4050,"1,585.00",13,5648
2009/10,May-09,Belfast,RBHSC,Type 1,2357,466,0,2823
2009/10,May-09,Northern,Antrim Area,Type 1,4627,"1,136.00",0,5763
2009/10,May-09,Northern,Causeway,Type 1,3172,429,1,3602
2009/10,May-09,Northern,Mid-Ulster,Type 2,1607,39,0,1646
2009/10,May-09,Northern,Whiteabbey,Type 2,1784,29,0,1813
2009/10,May-09,South Eastern,Ards MIU,Type 3,847,0,0,847
2009/10,May-09,South Eastern,Bangor MIU,Type 3,944,0,0,944
2009/10,May-09,South Eastern,Downe,Type 2,2026,85,0,2111
2009/10,May-09,South Eastern,Lagan Valley,Type 2,2550,232,5,2787
2009/10,May-09,South Eastern,Ulster,Type 1,4963,"1,154.00",127,6244
2009/10,May-09,Southern,Armagh Community,Type 3,740,0,0,740
2009/10,May-09,Southern,Craigavon Area,Type 1,5671,606,2,6279
2009/10,May-09,Southern,Daisy Hill,Type 1,2748,162,0,2910
2009/10,May-09,Southern,South Tyrone,Type 3,1419,0,0,1419
2009/10,May-09,Western,Altnagelvin Area,Type 1,3615,"1,009.00",4,4628
2009/10,May-09,Western,South West Acute,Type 1,2105,225,2,2332
2009/10,May-09,Western,Tyrone County,Type 3,1137,8,0,1145
2009/10,Jun-09,Belfast,Belfast City,Type 1,3031,710,5,3746
2009/10,Jun-09,Belfast,Mater,Type 1,2964,553,3,3520
2009/10,Jun-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4013,"1,185.00",6,5204
2009/10,Jun-09,Belfast,RBHSC,Type 1,2161,250,0,2411
2009/10,Jun-09,Northern,Antrim Area,Type 1,4640,982,1,5623
2009/10,Jun-09,Northern,Causeway,Type 1,3256,329,0,3585
2009/10,Jun-09,Northern,Mid-Ulster,Type 2,1686,38,0,1724
2009/10,Jun-09,Northern,Whiteabbey,Type 2,1767,14,0,1781
2009/10,Jun-09,South Eastern,Ards MIU,Type 3,969,0,0,969
2009/10,Jun-09,South Eastern,Bangor MIU,Type 3,1080,0,0,1080
2009/10,Jun-09,South Eastern,Downe,Type 2,2083,96,0,2179
2009/10,Jun-09,South Eastern,Lagan Valley,Type 2,2775,170,1,2946
2009/10,Jun-09,South Eastern,Ulster,Type 1,5290,988,9,6287
2009/10,Jun-09,Southern,Armagh Community,Type 3,766,0,0,766
2009/10,Jun-09,Southern,Craigavon Area,Type 1,5969,266,0,6235
2009/10,Jun-09,Southern,Daisy Hill,Type 1,2924,186,0,3110
2009/10,Jun-09,Southern,South Tyrone,Type 3,1575,0,0,1575
2009/10,Jun-09,Western,Altnagelvin Area,Type 1,3865,988,6,4859
2009/10,Jun-09,Western,South West Acute,Type 1,2310,186,0,2496
2009/10,Jun-09,Western,Tyrone County,Type 3,1254,0,0,1254
2009/10,Jul-09,Belfast,Belfast City,Type 1,3049,491,0,3540
2009/10,Jul-09,Belfast,Mater,Type 1,2757,540,0,3297
2009/10,Jul-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4136,"1,196.00",1,5333
2009/10,Jul-09,Belfast,RBHSC,Type 1,2119,176,0,2295
2009/10,Jul-09,Northern,Antrim Area,Type 1,4440,"1,058.00",0,5498
2009/10,Jul-09,Northern,Causeway,Type 1,3449,462,0,3911
2009/10,Jul-09,Northern,Mid-Ulster,Type 2,1575,22,0,1597
2009/10,Jul-09,Northern,Whiteabbey,Type 2,1641,11,0,1652
2009/10,Jul-09,South Eastern,Ards MIU,Type 3,841,0,0,841
2009/10,Jul-09,South Eastern,Bangor MIU,Type 3,970,0,0,970
2009/10,Jul-09,South Eastern,Downe,Type 2,1957,134,0,2091
2009/10,Jul-09,South Eastern,Lagan Valley,Type 2,2622,138,1,2761
2009/10,Jul-09,South Eastern,Ulster,Type 1,4986,981,20,5987
2009/10,Jul-09,Southern,Armagh Community,Type 3,664,1,0,665
2009/10,Jul-09,Southern,Craigavon Area,Type 1,5584,262,0,5846
2009/10,Jul-09,Southern,Daisy Hill,Type 1,2705,196,0,2901
2009/10,Jul-09,Southern,South Tyrone,Type 3,1346,0,0,1346
2009/10,Jul-09,Western,Altnagelvin Area,Type 1,3839,724,1,4564
2009/10,Jul-09,Western,South West Acute,Type 1,2203,110,0,2313
2009/10,Jul-09,Western,Tyrone County,Type 3,1095,2,0,1097
2009/10,Aug-09,Belfast,Belfast City,Type 1,2540,748,0,3288
2009/10,Aug-09,Belfast,Mater,Type 1,2693,676,4,3373
2009/10,Aug-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4195,766,0,4961
2009/10,Aug-09,Belfast,RBHSC,Type 1,1863,130,0,1993
2009/10,Aug-09,Northern,Antrim Area,Type 1,4073,"1,110.00",0,5183
2009/10,Aug-09,Northern,Causeway,Type 1,3350,420,0,3770
2009/10,Aug-09,Northern,Mid-Ulster,Type 2,1471,20,0,1491
2009/10,Aug-09,Northern,Whiteabbey,Type 2,1652,14,0,1666
2009/10,Aug-09,South Eastern,Ards MIU,Type 3,821,0,0,821
2009/10,Aug-09,South Eastern,Bangor MIU,Type 3,958,0,0,958
2009/10,Aug-09,South Eastern,Downe,Type 2,1969,138,0,2107
2009/10,Aug-09,South Eastern,Lagan Valley,Type 2,2397,194,0,2591
2009/10,Aug-09,South Eastern,Ulster,Type 1,4938,"1,029.00",14,5981
2009/10,Aug-09,Southern,Armagh Community,Type 3,620,0,0,620
2009/10,Aug-09,Southern,Craigavon Area,Type 1,5535,363,0,5898
2009/10,Aug-09,Southern,Daisy Hill,Type 1,2703,73,0,2776
2009/10,Aug-09,Southern,South Tyrone,Type 3,1325,0,0,1325
2009/10,Aug-09,Western,Altnagelvin Area,Type 1,3553,"1,013.00",2,4568
2009/10,Aug-09,Western,South West Acute,Type 1,2204,143,0,2347
2009/10,Aug-09,Western,Tyrone County,Type 3,986,1,0,987
2009/10,Sep-09,Belfast,Belfast City,Type 1,2466,"1,019.00",14,3499
2009/10,Sep-09,Belfast,Mater,Type 1,2675,581,3,3259
2009/10,Sep-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4977,921,0,5898
2009/10,Sep-09,Belfast,RBHSC,Type 1,2154,329,0,2483
2009/10,Sep-09,Northern,Antrim Area,Type 1,4456,"1,163.00",0,5619
2009/10,Sep-09,Northern,Causeway,Type 1,3053,272,0,3325
2009/10,Sep-09,Northern,Mid-Ulster,Type 2,1457,58,0,1515
2009/10,Sep-09,Northern,Whiteabbey,Type 2,1624,20,0,1644
2009/10,Sep-09,South Eastern,Ards MIU,Type 3,829,0,0,829
2009/10,Sep-09,South Eastern,Bangor MIU,Type 3,1103,0,0,1103
2009/10,Sep-09,South Eastern,Downe,Type 2,1890,65,0,1955
2009/10,Sep-09,South Eastern,Lagan Valley,Type 2,2416,294,3,2713
2009/10,Sep-09,South Eastern,Ulster,Type 1,5017,"1,049.00",20,6086
2009/10,Sep-09,Southern,Armagh Community,Type 3,660,0,0,660
2009/10,Sep-09,Southern,Craigavon Area,Type 1,5568,440,0,6008
2009/10,Sep-09,Southern,Daisy Hill,Type 1,2752,76,0,2828
2009/10,Sep-09,Southern,South Tyrone,Type 3,1378,0,0,1378
2009/10,Sep-09,Western,Altnagelvin Area,Type 1,3359,"1,056.00",8,4423
2009/10,Sep-09,Western,South West Acute,Type 1,1951,163,0,2114
2009/10,Sep-09,Western,Tyrone County,Type 3,1075,0,0,1075
2009/10,Oct-09,Belfast,Belfast City,Type 1,2733,933,0,3666
2009/10,Oct-09,Belfast,Mater,Type 1,2724,622,3,3349
2009/10,Oct-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4721,764,4,5489
2009/10,Oct-09,Belfast,RBHSC,Type 1,2324,190,0,2514
2009/10,Oct-09,Northern,Antrim Area,Type 1,4092,"1,595.00",0,5687
2009/10,Oct-09,Northern,Causeway,Type 1,3189,258,3,3450
2009/10,Oct-09,Northern,Mid-Ulster,Type 2,1404,22,0,1426
2009/10,Oct-09,Northern,Whiteabbey,Type 2,1549,21,0,1570
2009/10,Oct-09,South Eastern,Ards MIU,Type 3,714,0,0,714
2009/10,Oct-09,South Eastern,Bangor MIU,Type 3,989,1,0,990
2009/10,Oct-09,South Eastern,Downe,Type 2,1811,109,0,1920
2009/10,Oct-09,South Eastern,Lagan Valley,Type 2,2462,284,5,2751
2009/10,Oct-09,South Eastern,Ulster,Type 1,4674,"1,471.00",23,6168
2009/10,Oct-09,Southern,Armagh Community,Type 3,661,0,0,661
2009/10,Oct-09,Southern,Craigavon Area,Type 1,5294,707,0,6001
2009/10,Oct-09,Southern,Daisy Hill,Type 1,2655,146,0,2801
2009/10,Oct-09,Southern,South Tyrone,Type 3,1239,0,0,1239
2009/10,Oct-09,Western,Altnagelvin Area,Type 1,3269,"1,285.00",8,4562
2009/10,Oct-09,Western,South West Acute,Type 1,1980,195,0,2175
2009/10,Oct-09,Western,Tyrone County,Type 3,1049,0,0,1049
2009/10,Nov-09,Belfast,Belfast City,Type 1,2601,970,9,3580
2009/10,Nov-09,Belfast,Mater,Type 1,2565,612,10,3187
2009/10,Nov-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4521,"1,172.00",17,5710
2009/10,Nov-09,Belfast,RBHSC,Type 1,2116,485,1,2602
2009/10,Nov-09,Northern,Antrim Area,Type 1,3419,"1,813.00",44,5276
2009/10,Nov-09,Northern,Causeway,Type 1,2881,268,9,3158
2009/10,Nov-09,Northern,Mid-Ulster,Type 2,1258,27,0,1285
2009/10,Nov-09,Northern,Whiteabbey,Type 2,1411,14,0,1425
2009/10,Nov-09,South Eastern,Ards MIU,Type 3,655,0,0,655
2009/10,Nov-09,South Eastern,Bangor MIU,Type 3,910,0,0,910
2009/10,Nov-09,South Eastern,Downe,Type 2,1725,96,0,1821
2009/10,Nov-09,South Eastern,Lagan Valley,Type 2,2258,294,7,2559
2009/10,Nov-09,South Eastern,Ulster,Type 1,4459,"1,279.00",117,5855
2009/10,Nov-09,Southern,Armagh Community,Type 3,514,0,0,514
2009/10,Nov-09,Southern,Craigavon Area,Type 1,5093,618,0,5711
2009/10,Nov-09,Southern,Daisy Hill,Type 1,2564,84,0,2648
2009/10,Nov-09,Southern,South Tyrone,Type 3,1141,0,0,1141
2009/10,Nov-09,Western,Altnagelvin Area,Type 1,3132,"1,028.00",22,4182
2009/10,Nov-09,Western,South West Acute,Type 1,1888,152,0,2040
2009/10,Nov-09,Western,Tyrone County,Type 3,1033,0,0,1033
2009/10,Dec-09,Belfast,Belfast City,Type 1,2165,"1,320.00",12,3497
2009/10,Dec-09,Belfast,Mater,Type 1,2398,872,46,3316
2009/10,Dec-09,Belfast,Royal Victoria & Royal Victoria (ENT & RAES),Type 1,4419,"1,235.00",10,5664
2009/10,Dec-09,Belfast,RBHSC,Type 1,2329,635,0,2964
2009/10,Dec-09,Northern,Antrim Area,Type 1,3696,"1,744.00",55,5495
2009/10,Dec-09,Northern,Causeway,Type 1,2834,488,16,3338
2009/10,Dec-09,Northern,Mid-Ulster,Type 2,1158,28,0,1186
